pairID,documentID,segmentID,hitType,source,target,sourceLemmatized,targetLemmatized,jaccardDistance,lengthDifference,sureAlignments,possAlignments,sourceHighlights,targetHighlights,answerSureAlignments,answerPossAlignments,answerSourceHighlights,answerTargetHighlights
chtb_263-4-29,chtb_263,4,HITInput,"In this meeting , the traffic was confirmed as one of the important items in sub-regional co-operation .",This conference also determined the major issue they need to cooperate on is transportation .,"in this meeting , the traffic be confirm a one of the important item in sub-regional co-operation .",this conference also determine the major issue they need to cooperate on be transportation .,0.8518518518518519,3,5-13 2-1 17-14 1-0 16-10 11-4 13-6 12-5,,,,,,,
BBC_URD_20090112.0010-6-2,BBC_URD_20090112.0010,6,HITInput,There is hope for talks between the two countries about cooperation in dealing with extremism .,"Apart from the issue of extremism , the promotion of bilateral trade is likely to be discussed .",there be hope for talk between the two country about cooperation in deal with extremism .,"apart from the issue of extremism , the promotion of bilateral trade be likely to be discuss .",0.8518518518518519,2,14-5 4-16 15-17,,,,,,,
urd-WL-80-174265-7519426-14-0,urd-WL-80-174265-7519426,14,HITInput,"Such slanderous things , vulgar jokes and cheap discussions were there that it is impossible to reproduce them .",I am not able to quote the ghastly language used over there .,"such slanderous thing , vulgar joke and cheap discussion be there that it be impossible to reproduce them .",i be not able to quote the ghastly language use over there .,0.8518518518518519,6,18-12,,,,,,,
urd-WL-77-174260-7496706-15-1,urd-WL-77-174260-7496706,15,HITInput,The tent did not have enough space to give them shelter . How could they keep all those things there ?,"We can not change ourselves , how can we change our things ?",the tent do not have enough space to give them shelter . how could they keep all those thing there ?,"we can not change ourselves , how can we change our thing ?",0.8518518518518519,8,18-11 20-12,,,,,,,
groups.google.com_fwcc_f363bceb6bd8a406_CMN_20060215_082900-48-1,groups.google.com_fwcc_f363bceb6bd8a406_CMN_20060215_082900,48,HITInput,"If anyone has done this , then congratulations , because he could become Buddha earlier .","Whoever is willing to do that , I congratulate him . He will achieve Buddhahood sooner .","if anyone have do this , then congratulation , because he could become buddha earlier .","whoever be willing to do that , i congratulate him . he will achieve buddhahood sooner .",0.8518518518518519,1,1-0 14-15 7-8 15-16,,,,,,,
chtb_324-12-14,chtb_324,12,HITInput,"In his opinion , many new athletes from our country took part in this contest .",He thought that there were a lot of new contestants in the team this time .,"in his opinion , many new athlete from our country take part in this contest .",he think that there be a lot of new contestant in the team this time .,0.8518518518518519,0,15-15 5-8 4-6 14-9,,,,,,,
cmn-NG-4-76730-7413200-3-0,cmn-NG-4-76730-7413200,3,HITInput,"The latest first-hand news , plus my own comments -- Refund guaranteed if it 's fake .",This is the latest first hand information with personal experience . It is guaranteed authentic .,"the late first-hand news , plus my own comment -- refund guaranteed if it 's fake .",this be the late first hand information with personal experience . it be guarantee authentic .,0.8518518518518519,1,11-13 0-2 2-4 2-5 3-6 1-3 16-15,,,,,,,
cmn-WL-8-89580-7853627-8-2,cmn-WL-8-89580-7853627,8,HITInput,Then we started talking again about how this is an era of male beauty .,"Then , our conversation turned to the topic : arrival of the age of male sexual appeal .",then we start talk again about how this be an era of male beauty .,"then , our conversation turn to the topic : arrival of the age of male sexual appeal .",0.8518518518518519,3,12-14 14-17 10-12 3-3 11-13,,,,,,,
cmn-WL-8-89580-7853621-8-4,cmn-WL-8-89580-7853621,8,HITInput,It seems that I have never been idle either as far as I can remember .,My memories seem to indicate that earlier vacations also were not all spent in idleness .,it seem that i have never be idle either as far a i can remember .,my memory seem to indicate that early vacation also be not all spend in idleness .,0.8518518518518519,0,8-8 7-14 1-2 15-15,,,,,,,
artb_033-7-4,artb_033,7,HITInput,Thus it could show some credibility that could be relied on in the future '' .,By doing this they would prove creditability that we can take recourse to in future .,thus it could show some credibility that could be rely on in the future '' .,by do this they would prove creditability that we can take recourse to in future .,0.8518518518518519,0,3-5 13-14 15-15 11-13,,,,,,,
ZBN19981111_0041-6-23,ZBN19981111_0041,6,HITInput,Most people guess the Board will favor another cut to stabilize the economy .,Generally it is expected that the Bank will drop the interest rate in order to maintain economic stability .,most people guess the board will favor another cut to stabilize the economy .,generally it be expect that the bank will drop the interest rate in order to maintain economic stability .,0.8518518518518519,5,12-16 10-17 13-18,,,,,,,
ZBN19981111_0041-6-18,ZBN19981111_0041,6,HITInput,Most people guess the Board will favor another cut to stabilize the economy .,It was widely speculated that the Reserve would decide to reduce interest once more to keep the economy stable .,most people guess the board will favor another cut to stabilize the economy .,it be widely speculate that the reserve would decide to reduce interest once more to keep the economy stable .,0.8518518518518519,6,10-18 11-16 8-10 13-19 12-17,,,,,,,
chtb_092-5-31,chtb_092,5,HITInput,"The whole province removed 916,000 people 's concern for adequate food and clothing over the entire year .",Altogether 9160 thousand of the provincial population resolved the problem of insufficient food and clothes .,"the whole province remove 916,000 people 's concern for adequate food and clothing over the entire year .",altogether 9160 thousand of the provincial population resolve the problem of insufficient food and clothes .,0.8518518518518519,2,10-12 12-14 7-9 5-6 17-15 11-13 2-5 9-11,,,,,,,
VOM19981114_0900_1588-17-20,VOM19981114_0900_1588,17,HITInput,Many people have linked El Nino phenomenon to global warming .,Someone connect the Ernino phenomena with the up-going temperature in global area .,many people have link el nino phenomenon to global warming .,someone connect the ernino phenomenon with the up-going temperature in global area .,0.85,2,10-12 6-4 8-10 3-1,,,,,,,
urd-NG-102-174502-11516154-post58-4-3,urd-NG-102-174502-11516154-post58,4,HITInput,This issue can not be resolved with hypocrisy dialogue tricks .,The problem will not be settled by the hypocritical masquerades of talks .,this issue can not be resolve with hypocrisy dialogue trick .,the problem will not be settle by the hypocritical masquerade of talk .,0.85,2,10-12 5-5 7-8 4-4 1-1 3-3 8-11,,,,,,,
ZBN19981111_0041-11-29,ZBN19981111_0041,11,HITInput,"However , she warned the credit contraction still exists .",However She advised that loans will be harder for borrowers to obtain .,"however , she warn the credit contraction still exist .",however she advise that loan will be hard for borrower to obtain .,0.85,3,5-4 2-1 0-0 3-2 9-12,,,,,,,
VOM19981208_0900_2227-3-34,VOM19981208_0900_2227,3,HITInput,Now a report from VOA correspondent Ning Xin .,Please listen to the following report by Sheng Nin from the Voice of America .,now a report from voa correspondent ning xin .,please listen to the following report by sheng nin from the voice of america .,0.85,6,8-14 2-5,,,,,,,
VOA_URD_20070725.0007-5-4,VOA_URD_20070725.0007,5,HITInput,One type of allery Egzema is common in one-year children .,Eczema is normally seen in boys less than 1 year old .,one type of allery egzema be common in one-year child .,eczema be normally see in boy less than 1 year old .,0.85,1,9-5 10-11 0-8 8-9 7-4,,,,,,,
ZBN19981111_0041-13-38,ZBN19981111_0041,13,HITInput,Asia is still in the initial stages of economic resurgence .,Asia 's still just beginning to recover from their own crisis .,asia be still in the initial stage of economic resurgence .,asia 's still just begin to recover from their own crisis .,0.85,1,2-2 10-11 0-0,,,,,,,
urd-WL-83-174268-11364084-post1-13-3,urd-WL-83-174268-11364084-post1,13,HITInput,"This means that the flaws that exist in my personality , my spouse covers them .",So that he/she may compensate for my shortcomings .,"this mean that the flaw that exist in my personality , my spouse cover them .",so that he/she may compensate for my shortcoming .,0.85,7,15-8 4-7,,,,,,,
BBC_URD_20090113.0015-5-4,BBC_URD_20090113.0015,5,HITInput,Ajmal Qasab has no attorney for his defense .,Ajmal Kasab does not have the resources to appoint a lawyer to defend him .,ajmal qasab have no attorney for his defense .,ajmal kasab do not have the resource to appoint a lawyer to defend him .,0.85,6,8-14 6-13 0-0 4-10 7-12,,,,,,,
chtb_248-5-22,chtb_248,5,HITInput,The proposal was contained in a declaration by Sihanouk released yesterday .,Shihanuk put forward this proposal in his yestoday 's statement .,the proposal be contain in a declaration by sihanouk release yesterday .,shihanuk put forward this proposal in his yestoday 's statement .,0.85,1,4-5 6-9 11-10 1-4,,,,,,,
urd-NG-102-174502-11516161-post1-6-5,urd-NG-102-174502-11516161-post1,6,HITInput,The name of Jama'at-ud-Da'wah has also surfaced time and again in this connection .,Jamat-ud-dawa 's name resurfaces every now and then .,the name of jama'at-ud-da'wah have also surface time and again in this connection .,jamat-ud-dawa 's name resurface every now and then .,0.85,5,1-2 10-3 17-8,,,,,,,
groups.google.com_fwcc_f363bceb6bd8a406_CMN_20060215_082900-37-0,groups.google.com_fwcc_f363bceb6bd8a406_CMN_20060215_082900,37,HITInput,"In her excitement , that girl said a great deal .",The girl was moved and talked with a lot of words .,"in her excitement , that girl say a great deal .",the girl be move and talk with a lot of word .,0.85,1,10-11 5-1 6-5,,,,,,,
cmn-NG-31-117651-7396565-17-2,cmn-NG-31-117651-7396565,17,HITInput,"If there 's nothing to inherit , what do we do then ?",What would happen when there is no more next shift ?,"if there 's nothing to inherit , what do we do then ?",what would happen when there be no more next shift ?,0.85,2,12-10,,,,,,,
CCTV4_NEWS3_CMN_20060217_075800_447_833.qrtr-26-2,CCTV4_NEWS3_CMN_20060217_075800_447_833.qrtr,26,HITInput,"Er , that 's all I have learned now .","Uh , this is the situation as I understand it at present .","er , that 's all i have learn now .","uh , this be the situation a i understand it at present .",0.85,3,1-1 0-0 9-12,,,,,,,
VOA_URD_20070725.0007-5-3,VOA_URD_20070725.0007,5,HITInput,One type of allery Egzema is common in one-year children .,Eczema is normally seen in boys less than 1 year old .,one type of allery egzema be common in one-year child .,eczema be normally see in boy less than 1 year old .,0.85,1,9-5 10-11 0-8 8-9 7-4,,,,,,,
chtb_222-11-14,chtb_222,11,HITInput,Various groups from the society have also lent him a helping hand .,He was offered help from all walks of life .,various group from the society have also lend him a help hand .,he be offer help from all walk of life .,0.85,3,10-3 12-9,,,,,,,
chtb_093-12-40,chtb_093,12,HITInput,-- make Hong Kong 's goods more competitive in international market .,It will strengthen the international competitiveness of Hongkong 's product .,-- make hong kong 's good more competitive in international market .,it will strengthen the international competitiveness of hongkong 's product .,0.85,1,4-8 5-9 11-10 7-5 9-4,,,,,,,
urd-NG-102-174502-11516125-post27-1-0,urd-NG-102-174502-11516125-post27,1,HITInput,BBC looks far and wide to find such comments in order to publish them .,BBC publishes such commentaries after searching a lot .,bbc look far and wide to find such comment in order to publish them .,bbc publishes such commentary after search a lot .,0.85,6,0-0 7-2 8-3 14-8 6-5 12-1,,,,,,,
